AAPL.date,AAPL.price,AAPL.return,AAPL.growth_rate,AAPL.RV_SquareReturn,AAPL_RV.5min.date,AAPL_RV.5min,AAPL_RV_overnight.5min.date,AAPL_RV_overnight.5min,AAPL_RK.5min.date,AAPL_RK.5min,AAPL_BPV.5min.date,AAPL_BPV.5min
2011-06-09,11.84,-0.253057917,-0.252737995,0.064038309,2011/6/9,0.81802038,2011/6/9,0.881735807,2011/6/9,0.145409033,2011/6/9,0.771146939
2011-06-10,11.64,-1.703618715,-1.689189189,2.902316727,2011/6/10,0.830167621,2011/6/10,0.894531273,2011/6/10,1.288951255,2011/6/10,0.788656536
2011-06-13,11.66,0.171673862,0.171821306,0.029471915,2011/6/13,1.286272063,2011/6/13,1.403957773,2011/6/13,0.366484261,2011/6/13,1.038967415
2011-06-14,11.87,1.78500277,1.80102916,3.186234889,2011/6/14,0.449116292,2011/6/14,1.678450311,2011/6/14,0.559613151,2011/6/14,0.313254796
2011-06-15,11.67,-1.699276232,-1.684919966,2.887539714,2011/6/15,0.805602095,2011/6/15,1.384879932,2011/6/15,0.623025465,2011/6/15,0.541517983
2011-06-16,11.61,-0.515465059,-0.514138817,0.265704227,2011/6/16,2.300060606,2011/6/16,2.307397061,2011/6/16,4.560120441,2011/6/16,2.102663222
2011-06-17,11.44,-1.475080976,-1.464254953,2.175863885,2011/6/17,2.127063018,2011/6/17,3.563811627,2011/6/17,1.791162747,2011/6/17,1.933929725
2011-06-20,11.26,-1.585936324,-1.573426573,2.515194024,2011/6/20,2.541045335,2011/6/20,3.311874488,2011/6/20,1.139561244,2011/6/20,2.523482254
2011-06-21,11.62,3.147112871,3.197158082,9.904319424,2011/6/21,1.51469567,2011/6/21,1.711003807,2011/6/21,4.528284619,2011/6/21,1.00600294
2011-06-22,11.52,-0.864309616,-0.860585198,0.747031112,2011/6/22,1.413985489,2011/6/22,1.421397936,2011/6/22,1.519949412,2011/6/22,1.261500685
2011-06-23,11.83,2.655402272,2.690972222,7.051161227,2011/6/23,3.223441982,2011/6/23,4.511412257,2011/6/23,3.353823319,2011/6/23,3.367799409
2011-06-24,11.66,-1.447449707,-1.437024514,2.095110654,2011/6/24,1.735915976,2011/6/24,1.743055405,2011/6/24,1.456683293,2011/6/24,1.585468316
2011-06-27,11.86,1.700721265,1.715265866,2.89245282,2011/6/27,0.991408036,2011/6/27,1.108691057,2011/6/27,0.851525695,2011/6/27,0.975644736
2011-06-28,11.97,0.9232126,0.927487352,0.852321505,2011/6/28,0.613239736,2011/6/28,0.867887951,2011/6/28,0.150762211,2011/6/28,0.404319421
2011-06-29,11.93,-0.334728346,-0.334168755,0.112043066,2011/6/29,1.146167589,2011/6/29,1.208824198,2011/6/29,0.710459302,2011/6/29,0.750752773
2011-06-30,11.99,0.501673293,0.50293378,0.251676093,2011/6/30,0.776903791,2011/6/30,0.804961457,2011/6/30,0.116954329,2011/6/30,0.670774483
2011-07-01,12.26,2.226896147,2.251876564,4.959066449,2011/7/1,1.130990038,2011/7/1,1.130990038,2011/7/1,1.761632527,2011/7/1,0.822631195
2011-07-05,12.47,1.698382918,1.712887439,2.884504537,2011/7/5,1.182328812,2011/7/5,1.188987266,2011/7/5,0.814416661,2011/7/5,0.674848827
2011-07-06,12.56,0.719140135,0.721732157,0.517162533,2011/7/6,1.125400811,2011/7/6,1.131836803,2011/7/6,1.63287762,2011/7/6,0.938597042
2011-07-07,12.76,1.579811688,1.592356688,2.495804968,2011/7/7,0.357553389,2011/7/7,1.117908316,2011/7/7,0.172699167,2011/7/7,0.164518054
2011-07-08,12.85,0.702853342,0.705329154,0.494002821,2011/7/8,1.450702652,2011/7/8,2.66784574,2011/7/8,0.500580912,2011/7/8,1.335626202
2011-07-11,12.64,-1.647742262,-1.634241245,2.715054563,2011/7/11,1.720989653,2011/7/11,2.60128372,2011/7/11,1.106686034,2011/7/11,1.474920579
2011-07-12,12.63,-0.079145236,-0.079113924,0.006263968,2011/7/12,2.103648783,2011/7/12,2.109912752,2011/7/12,1.59462073,2011/7/12,2.077245432
2011-07-13,12.79,1.258867923,1.26682502,1.584748447,2011/7/13,0.842399343,2011/7/13,2.630031065,2011/7/13,0.190847599,2011/7/13,0.498527699
2011-07-14,12.78,-0.078216664,-0.078186083,0.006117847,2011/7/14,1.637898463,2011/7/14,2.244459267,2011/7/14,0.481428629,2011/7/14,1.663781405
2011-07-15,13.03,1.937294219,1.956181534,3.75310889,2011/7/15,0.533714216,2011/7/15,1.407165659,2011/7/15,1.342518792,2011/7/15,0.395820573
2011-07-18,13.35,2.426199371,2.455871067,5.886443388,2011/7/18,0.772526213,2011/7/18,0.796049877,2011/7/18,1.240693467,2011/7/18,0.639119406
2011-07-19,13.46,0.820593937,0.823970037,0.673374409,2011/7/19,1.142544711,2011/7/19,2.390971173,2011/7/19,0.564438969,2011/7/19,1.203185369
2011-07-20,13.82,2.639449412,2.674591382,6.9666932,2011/7/20,1.776410319,2011/7/20,26.76871078,2011/7/20,1.993200903,2011/7/20,1.568980277
2011-07-21,13.83,0.072332734,0.0723589,0.005232024,2011/7/21,1.651344856,2011/7/21,1.651344856,2011/7/21,1.323224151,2011/7/21,1.599645857
2011-07-22,14.05,1.57822501,1.590744758,2.490794183,2011/7/22,0.622675101,2011/7/22,0.706085662,2011/7/22,0.805094092,2011/7/22,0.601829609
2011-07-25,14.23,1.273001632,1.28113879,1.620533156,2011/7/25,1.055061683,2011/7/25,1.672856182,2011/7/25,1.85208391,2011/7/25,0.969403721
2011-07-26,14.41,1.256999791,1.26493324,1.580048474,2011/7/26,0.711542691,2011/7/26,0.888579972,2011/7/26,0.281812475,2011/7/26,0.485489791
2011-07-27,14.02,-2.74375284,-2.706453851,7.52817965,2011/7/27,3.152607454,2011/7/27,3.637554848,2011/7/27,2.940905436,2011/7/27,1.861063939
2011-07-28,13.99,-0.214209293,-0.213980029,0.045885621,2011/7/28,1.327384608,2011/7/28,1.373270229,2011/7/28,2.44022997,2011/7/28,1.448019245
2011-07-29,13.95,-0.286328041,-0.285918513,0.081983747,2011/7/29,2.404829886,2011/7/29,3.566879065,2011/7/29,2.061878696,2011/7/29,2.413586513
2011-08-01,14.17,1.564754544,1.577060932,2.448456781,2011/8/1,1.814059345,2011/8/1,4.969107898,2011/8/1,0.810695885,2011/8/1,1.667209186
2011-08-02,13.89,-1.995789694,-1.976005646,3.983176501,2011/8/2,1.61051391,2011/8/2,1.655242391,2011/8/2,1.263687978,2011/8/2,1.257955603
2011-08-03,14.02,0.931572484,0.935925126,0.867827293,2011/8/3,3.833280579,2011/8/3,4.085981893,2011/8/3,1.690310639,2011/8/3,3.635187766
2011-08-04,13.48,-3.927777612,-3.851640514,15.42743697,2011/8/4,2.878329961,2011/8/4,3.498781664,2011/8/4,4.007998342,2011/8/4,2.721577539
2011-08-05,13.34,-1.0440065,-1.038575668,1.089949571,2011/8/5,16.641663,2011/8/5,17.30216423,2011/8/5,9.230918989,2011/8/5,13.235413
2011-08-08,12.61,-5.627689051,-5.472263868,31.67088406,2011/8/8,9.277146827,2011/8/8,19.51109469,2011/8/8,4.778542267,2011/8/8,7.632114504
2011-08-09,13.36,5.777501813,5.947660587,33.3795272,2011/8/9,13.981267,2011/8/9,19.50943425,2011/8/9,15.33539913,2011/8/9,16.471817
2011-08-10,12.99,-2.808533743,-2.769461078,7.887861783,2011/8/10,5.800669437,2011/8/10,6.365148678,2011/8/10,6.552289805,2011/8/10,5.656853512
2011-08-11,13.35,2.733655416,2.771362587,7.472871935,2011/8/11,2.263797043,2011/8/11,5.615313518,2011/8/11,1.375443901,2011/8/11,1.947904482
2011-08-12,13.46,0.820593937,0.823970037,0.673374409,2011/8/12,1.282715166,2011/8/12,2.531141629,2011/8/12,0.52506704,2011/8/12,1.210330513
2011-08-15,13.69,1.694331508,1.708766716,2.87075926,2011/8/15,1.405629006,2011/8/15,1.953518872,2011/8/15,1.65895498,2011/8/15,1.178056282
2011-08-16,13.59,-0.733141114,-0.73046019,0.537495893,2011/8/16,1.812780339,2011/8/16,2.005711554,2011/8/16,1.510015364,2011/8/16,1.798048338
2011-08-17,13.59,0.0,0.0,0.0,2011/8/17,1.27777671,2011/8/17,1.541728717,2011/8/17,1.110564149,2011/8/17,0.962360239
2011-08-18,13.07,-3.901470053,-3.826342899,15.22146857,2011/8/18,3.29110727,2011/8/18,10.0988637,2011/8/18,2.545403652,2011/8/18,3.287281157
2011-08-19,12.72,-2.714396972,-2.677888294,7.367950924,2011/8/19,2.970839544,2011/8/19,4.130625276,2011/8/19,2.348982877,2011/8/19,3.010000958
2011-08-22,12.73,0.078585466,0.078616352,0.006175675,2011/8/22,2.603300678,2011/8/22,8.037364658,2011/8/22,1.742298311,2011/8/22,2.711337819
2011-08-23,13.34,4.680562792,4.791830322,21.90766805,2011/8/23,2.684074411,2011/8/23,3.880387326,2011/8/23,4.3405095,2011/8/23,2.24506244
2011-08-24,13.44,0.746829461,0.749625187,0.557754243,2011/8/24,2.326155043,2011/8/24,2.331778638,2011/8/24,1.692232563,2011/8/24,2.389006156
2011-08-25,13.35,-0.671895025,-0.669642857,0.451442924,2011/8/25,2.764421016,2011/8/25,11.89314519,2011/8/25,0.661976422,2011/8/25,2.317714595
2011-08-26,13.7,2.587944799,2.621722846,6.697458282,2011/8/26,2.245727204,2011/8/26,2.70329829,2011/8/26,4.099960761,2011/8/26,2.076627443
2011-08-29,13.93,1.664895496,1.678832117,2.771877012,2011/8/29,0.731743497,2011/8/29,2.079934078,2011/8/29,0.3804365,2011/8/29,0.655666388
2011-08-30,13.93,0.0,0.0,0.0,2011/8/30,1.706299823,2011/8/30,1.892626161,2011/8/30,0.649503043,2011/8/30,1.343870958
2011-08-31,13.74,-1.3733501,-1.36396267,1.886090496,2011/8/31,1.716271477,2011/8/31,1.736855705,2011/8/31,1.523952288,2011/8/31,1.697729272
2011-09-01,13.61,-0.950647013,-0.946142649,0.903729743,2011/9/1,1.017143644,2011/9/1,1.149087306,2011/9/1,0.536170778,2011/9/1,0.868902221
2011-09-02,13.36,-1.853964855,-1.836884644,3.437185685,2011/9/2,0.85297756,2011/9/2,3.757875779,2011/9/2,0.827194891,2011/9/2,0.499614644
2011-09-06,13.56,1.48591144,1.497005988,2.207932809,2011/9/6,2.014487464,2011/9/6,5.582759476,2011/9/6,2.15390163,2011/9/6,1.838262605
2011-09-07,13.71,1.100121106,1.10619469,1.210266448,2011/9/7,0.654756432,2011/9/7,3.016519963,2011/9/7,0.37827515,2011/9/7,0.626554257
2011-09-08,13.72,0.072912872,0.07293946,0.005316287,2011/9/8,1.635776078,2011/9/8,1.828143576,2011/9/8,1.215619023,2011/9/8,1.341912974
2011-09-09,13.48,-1.764751681,-1.749271137,3.114348497,2011/9/9,1.737999526,2011/9/9,1.737999526,2011/9/9,2.740571378,2011/9/9,1.698906346
2011-09-12,13.57,0.665436836,0.667655786,0.442806183,2011/9/12,2.164704134,2011/9/12,3.590445297,2011/9/12,3.484429272,2011/9/12,2.060158653
2011-09-13,13.74,1.244981295,1.252763449,1.549978424,2011/9/13,0.819865797,2011/9/13,1.165380255,2011/9/13,0.741241415,2011/9/13,0.528001114
2011-09-14,13.9,1.157755334,1.164483261,1.340397414,2011/9/14,1.025055616,2011/9/14,1.362097581,2011/9/14,0.623089559,2011/9/14,0.910787024
2011-09-15,14.03,0.930905398,0.935251799,0.86658486,2011/9/15,0.791075723,2011/9/15,1.20761024,2011/9/15,0.06159572,2011/9/15,0.552778187
2011-09-16,14.3,1.906164315,1.924447612,3.633462396,2011/9/16,0.838708181,2011/9/16,1.3431352,2011/9/16,0.317678426,2011/9/16,0.875849922
2011-09-19,14.7,2.758795652,2.797202797,7.610953449,2011/9/19,3.174878757,2011/9/19,3.88502477,2011/9/19,7.99932337,2011/9/19,3.50628734
2011-09-20,14.77,0.475060276,0.476190476,0.225682266,2011/9/20,3.444528215,2011/9/20,4.219749008,2011/9/20,3.609480975,2011/9/20,3.381036853
2011-09-21,14.72,-0.339098324,-0.338524035,0.114987674,2011/9/21,2.512995088,2011/9/21,4.699021083,2011/9/21,2.867911573,2011/9/21,2.356987726
2011-09-22,14.35,-2.54571711,-2.513586957,6.480675602,2011/9/22,5.840862481,2011/9/22,13.05109249,2011/9/22,2.542079051,2011/9/22,5.14551315
2011-09-23,14.44,0.625219126,0.6271777,0.390898955,2011/9/23,2.369130437,2011/9/23,2.490959703,2011/9/23,0.406105966,2011/9/23,2.441496524
2011-09-26,14.4,-0.277392688,-0.27700831,0.076946704,2011/9/26,4.564344745,2011/9/26,5.654727941,2011/9/26,5.398327427,2011/9/26,4.348219066
2011-09-27,14.26,-0.97697916,-0.972222222,0.954488278,2011/9/27,2.371571344,2011/9/27,4.274128698,2011/9/27,2.483125715,2011/9/27,2.08175652
2011-09-28,14.18,-0.562589388,-0.561009818,0.31650682,2011/9/28,1.707563669,2011/9/28,1.751729926,2011/9/28,0.893356575,2011/9/28,1.577404516
2011-09-29,13.95,-1.635301284,-1.622002821,2.674210288,2011/9/29,5.1988611,2011/9/29,6.619110358,2011/9/29,4.858992478,2011/9/29,5.079352626
2011-09-30,13.62,-2.394020755,-2.365591398,5.731335373,2011/9/30,3.169001065,2011/9/30,3.915386925,2011/9/30,1.349369864,2011/9/30,3.256977015
2011-10-03,13.38,-1.777824602,-1.762114537,3.160660316,2011/10/3,7.351663143,2011/10/3,7.438168458,2011/10/3,0.68877072,2011/10/3,6.490987654
2011-10-04,13.3,-0.599701947,-0.597907324,0.359642426,2011/10/4,14.88964945,2011/10/4,14.89523111,2011/10/4,29.74331269,2011/10/4,13.83028038
2011-10-05,13.51,1.566611674,1.578947368,2.454272138,2011/10/5,6.15105124,2011/10/5,7.615882697,2011/10/5,5.912213788,2011/10/5,7.366264899
2011-10-06,13.48,-0.222304649,-0.222057735,0.049419357,2011/10/6,6.908090477,2011/10/6,8.511634402,2011/10/6,5.511629558,2011/10/6,6.013868644
2011-10-07,13.21,-2.023298695,-2.002967359,4.093737609,2011/10/7,3.249508927,2011/10/7,3.448511812,2011/10/7,2.28239765,2011/10/7,2.90511599
2011-10-10,13.89,5.019503823,5.147615443,25.19541863,2011/10/10,1.239558576,2011/10/10,7.32769484,2011/10/10,2.192830511,2011/10/10,1.06042469
2011-10-11,14.3,2.90903805,2.951763859,8.462502376,2011/10/11,2.251538259,2011/10/11,3.119365552,2011/10/11,2.222720909,2011/10/11,1.831035822
2011-10-12,14.36,0.418702635,0.41958042,0.175311897,2011/10/12,1.831982963,2011/10/12,4.835776755,2011/10/12,1.314789578,2011/10/12,1.88204708
2011-10-13,14.59,1.588979891,1.601671309,2.524857095,2011/10/13,0.979771049,2011/10/13,1.562089152,2011/10/13,0.624223241,2011/10/13,0.956138766
2011-10-14,15.07,3.23696501,3.289924606,10.47794248,2011/10/14,0.809777179,2011/10/14,4.952420354,2011/10/14,0.950488577,2011/10/14,0.703961656
2011-10-17,15.0,-0.465581154,-0.464499005,0.216765811,2011/10/17,2.730620822,2011/10/17,2.735026998,2011/10/17,2.454103565,2011/10/17,2.524332487
2011-10-18,15.08,0.531916148,0.533333333,0.282934788,2011/10/18,1.961018717,2011/10/18,2.120381055,2011/10/18,0.961872193,2011/10/18,1.795572805
2011-10-19,14.24,-5.73144566,-5.570291777,32.84946935,2011/10/19,3.22612754,2011/10/19,29.25053269,2011/10/19,3.658180593,2011/10/19,3.381451558
2011-10-20,14.12,-0.846267392,-0.842696629,0.716168499,2011/10/20,1.779535585,2011/10/20,1.90239186,2011/10/20,0.381600418,2011/10/20,1.80267796
2011-10-21,14.03,-0.639433795,-0.637393768,0.408875578,2011/10/21,1.445115346,2011/10/21,1.943154979,2011/10/21,1.788864751,2011/10/21,1.259477902
2011-10-24,14.49,3.226086222,3.278688525,10.40763231,2011/10/24,1.385502725,2011/10/24,2.110849619,2011/10/24,1.939623168,2011/10/24,1.16768374
2011-10-25,14.21,-1.951281422,-1.93236715,3.807499189,2011/10/25,1.634064879,2011/10/25,1.653142447,2011/10/25,1.098599525,2011/10/25,0.720503533
2011-10-26,14.31,0.701265146,0.703729768,0.491772805,2011/10/26,2.083613042,2011/10/26,3.186243564,2011/10/26,3.674925933,2011/10/26,2.069639102
2011-10-27,14.45,0.973582099,0.978336827,0.947862104,2011/10/27,1.231232064,2011/10/27,4.23086527,2011/10/27,1.098060112,2011/10/27,1.102634583
2011-10-28,14.46,0.069180217,0.069204152,0.004785902,2011/10/28,0.848444052,2011/10/28,1.021574413,2011/10/28,0.166746448,2011/10/28,0.820708825
2011-10-31,14.46,0.0,0.0,0.0,2011/10/31,1.191963115,2011/10/31,1.581778115,2011/10/31,2.180858223,2011/10/31,0.971315265
2011-11-01,14.16,-2.096512847,-2.074688797,4.395366116,2011/11/1,2.361071733,2011/11/1,5.913816285,2011/11/1,0.979280235,2011/11/1,2.089697744
2011-11-02,14.19,0.211640291,0.211864407,0.044791613,2011/11/2,0.865265382,2011/11/2,1.700460986,2011/11/2,0.321899486,2011/11/2,0.836246328
2011-11-03,14.4,1.469071541,1.479915433,2.158171193,2011/11/3,0.99328596,2011/11/3,1.235440872,2011/11/3,1.081045974,2011/11/3,0.902533178
2011-11-04,14.29,-0.766821464,-0.763888889,0.588015158,2011/11/4,0.453529404,2011/11/4,0.53090478,2011/11/4,0.352719721,2011/11/4,0.313516277
2011-11-07,14.28,-0.070003503,-0.069979006,0.00490049,2011/11/7,0.663063223,2011/11/7,0.667963714,2011/11/7,0.488874627,2011/11/7,0.528652893
2011-11-08,14.51,1.597810998,1.610644258,2.552999987,2011/11/8,0.831544313,2011/11/8,1.226272932,2011/11/8,0.282462457,2011/11/8,0.758189295
2011-11-09,14.12,-2.724583483,-2.687801516,7.423355156,2011/11/9,0.81883958,2011/11/9,6.440961047,2011/11/9,0.974986567,2011/11/9,0.849110762
2011-11-10,13.76,-2.582639956,-2.549575071,6.670029142,2011/11/10,3.673201713,2011/11/10,3.917757589,2011/11/10,6.333709529,2011/11/10,3.508692237
2011-11-11,13.74,-0.145454571,-0.145348837,0.021157032,2011/11/11,2.464305467,2011/11/11,2.595866544,2011/11/11,2.58556678,2011/11/11,1.87640101
2011-11-14,13.55,-1.392473947,-1.382823872,1.938983693,2011/11/14,1.246492236,2011/11/14,1.294269156,2011/11/14,0.695841118,2011/11/14,1.093850231
2011-11-15,13.89,2.478260944,2.509225092,6.141777307,2011/11/15,1.062098269,2011/11/15,1.197761237,2011/11/15,1.571736992,2011/11/15,1.021558185
2011-11-16,13.74,-1.085786997,-1.079913607,1.178933403,2011/11/16,1.62552539,2011/11/16,1.630704831,2011/11/16,0.87257207,2011/11/16,1.34385149
2011-11-17,13.48,-1.910418131,-1.892285298,3.649697435,2011/11/17,2.457187549,2011/11/17,2.542186267,2011/11/17,1.770805804,2011/11/17,2.332481346
2011-11-18,13.39,-0.669894578,-0.667655786,0.448758746,2011/11/18,0.968511778,2011/11/18,1.105584748,2011/11/18,0.446759659,2011/11/18,1.080277485
2011-11-21,13.18,-1.580763063,-1.568334578,2.498811861,2011/11/21,1.584169379,2011/11/21,3.029257443,2011/11/21,0.604045972,2011/11/21,1.188216464
2011-11-22,13.45,2.027857697,2.048558422,4.112206841,2011/11/22,1.608082378,2011/11/22,1.888666942,2011/11/22,0.875586836,2011/11/22,1.400672501
2011-11-23,13.11,-2.560380827,-2.527881041,6.55554998,2011/11/23,2.045076818,2011/11/23,2.317357417,2011/11/23,3.35778457,2011/11/23,1.529235601
2011-11-25,12.98,-0.99655865,-0.991609458,0.993129143,2011/11/25,1.128201097,2011/11/25,1.221010334,2011/11/25,1.239636464,2011/11/25,1.039748581
2011-11-28,13.43,3.408129926,3.466872111,11.61534959,2011/11/28,1.183038897,2011/11/28,7.114369849,2011/11/28,0.720750034,2011/11/28,0.862010237
2011-11-29,13.33,-0.747387634,-0.744601638,0.558588276,2011/11/29,2.401093106,2011/11/29,2.406641553,2011/11/29,2.781050026,2011/11/29,2.329527708
2011-11-30,13.65,2.372238744,2.40060015,5.627516659,2011/11/30,0.722909833,2011/11/30,5.354946355,2011/11/30,0.560543472,2011/11/30,0.537963407
2011-12-01,13.85,1.4545711,1.465201465,2.115777086,2011/12/1,1.085851152,2011/12/1,1.107287892,2011/12/1,1.529824677,2011/12/1,0.859849415
2011-12-02,13.92,0.504142227,0.505415162,0.254159385,2011/12/2,0.88183927,2011/12/2,1.135998655,2011/12/2,1.021559317,2011/12/2,0.862033663
2011-12-05,14.04,0.858374369,0.862068966,0.736806558,2011/12/5,0.697702115,2011/12/5,1.561810099,2011/12/5,0.645771882,2011/12/5,0.636516308
2011-12-06,13.96,-0.571430126,-0.56980057,0.326532389,2011/12/6,0.827768174,2011/12/6,0.848089161,2011/12/6,0.75089995,2011/12/6,0.738882914
2011-12-07,13.9,-0.43072572,-0.429799427,0.185524646,2011/12/7,0.742955065,2011/12/7,0.789236392,2011/12/7,0.453638336,2011/12/7,0.595972043
2011-12-08,13.95,0.359066813,0.35971223,0.128928976,2011/12/8,1.44966212,2011/12/8,1.77901147,2011/12/8,0.324814601,2011/12/8,1.290272449
2011-12-09,14.06,0.785437812,0.788530466,0.616912556,2011/12/9,0.697118873,2011/12/9,1.02411824,2011/12/9,0.150067463,2011/12/9,0.623386256
2011-12-12,13.99,-0.499109771,-0.497866287,0.249110563,2011/12/12,0.675670319,2011/12/12,0.924780882,2011/12/12,0.376240405,2011/12/12,0.570597826
2011-12-13,13.89,-0.717363191,-0.714796283,0.514609948,2011/12/13,1.673647298,2011/12/13,1.800925703,2011/12/13,1.036213769,2011/12/13,1.131862345
2011-12-14,13.58,-2.257103464,-2.231821454,5.094516045,2011/12/14,2.389761032,2011/12/14,2.645022268,2011/12/14,1.850404684,2011/12/14,2.001830167
2011-12-15,13.53,-0.368867995,-0.368188513,0.136063598,2011/12/15,0.836125358,2011/12/15,1.486973691,2011/12/15,0.267554766,2011/12/15,0.793352592
2011-12-16,13.61,0.589537448,0.59127864,0.347554403,2011/12/16,0.554824883,2011/12/16,0.750612192,2011/12/16,0.916688015,2011/12/16,0.423363557
2011-12-19,13.65,0.293470497,0.293901543,0.086124932,2011/12/19,0.882160806,2011/12/19,1.016632445,2011/12/19,0.381348484,2011/12/19,0.545242137
2011-12-20,14.14,3.526813884,3.58974359,12.43841617,2011/12/20,0.543726094,2011/12/20,2.65950318,2011/12/20,1.318034565,2011/12/20,0.519363488
2011-12-21,14.16,0.14134278,0.141442716,0.019977781,2011/12/21,1.477350654,2011/12/21,1.522268931,2011/12/21,0.637750176,2011/12/21,1.086096873
2011-12-22,14.23,0.493132384,0.494350282,0.243179548,2011/12/22,0.316283498,2011/12/22,0.336204925,2011/12/22,0.100477861,2011/12/22,0.287156534
2011-12-23,14.4,1.187579448,1.194659171,1.410344945,2011/12/23,0.403265166,2011/12/23,0.482058744,2011/12/23,0.575087702,2011/12/23,0.313002103
2011-12-27,14.52,0.829880281,0.833333333,0.688701282,2011/12/27,0.758005545,2011/12/27,0.758005545,2011/12/27,1.046201392,2011/12/27,0.744388092
2011-12-28,14.38,-0.96886571,-0.964187328,0.938700765,2011/12/28,0.742399684,2011/12/28,0.747139568,2011/12/28,0.49450286,2011/12/28,0.458520241
2011-12-29,14.47,0.623918835,0.625869263,0.389274713,2011/12/29,0.497429997,2011/12/29,0.540862962,2011/12/29,0.281325206,2011/12/29,0.531753236
2011-12-30,14.46,-0.069132391,-0.0691085,0.004779288,2011/12/30,0.195581743,2011/12/30,0.315395251,2011/12/30,0.019994034,2011/12/30,0.18729918
2012-01-03,14.69,1.578077346,1.590594744,2.490328108,2012/1/3,0.650459271,2012/1/3,2.18094788,2012/1/3,0.403890033,2012/1/3,0.583859867
2012-01-04,14.77,0.543110636,0.544588155,0.294969163,2012/1/4,0.682281491,2012/1/4,0.798527142,2012/1/4,0.599962945,2012/1/4,0.60079734
2012-01-05,14.93,1.077451501,1.083276913,1.160901737,2012/1/5,0.444599245,2012/1/5,0.558811024,2012/1/5,0.344953332,2012/1/5,0.319397387
2012-01-06,15.09,1.065966123,1.071667783,1.136283775,2012/1/6,0.38521924,2012/1/6,0.54607643,2012/1/6,0.103915677,2012/1/6,0.306154739
2012-01-09,15.06,-0.199005041,-0.198807157,0.039603006,2012/1/9,1.03070815,2012/1/9,1.558242366,2012/1/9,0.583515982,2012/1/9,0.703670265
2012-01-10,15.12,0.397614838,0.398406375,0.158097559,2012/1/10,0.47223952,2012/1/10,1.454495717,2012/1/10,0.374198223,2012/1/10,0.350196504
2012-01-11,15.09,-0.198609797,-0.198412698,0.039445852,2012/1/11,0.451022645,2012/1/11,0.468542528,2012/1/11,0.123233287,2012/1/11,0.34023377
